"","id_user","name_user","review_count_user","average_stars_user","votes_funny_user","votes_cool_user","votes_useful_user"
"3133","rqTWNarL28Q58GxfSeDtvw","Nate","1","5","0","0","0"
"3134","-x2CGzWCH6PEhq0EczcBLQ","Mike","2","5","0","0","0"
"3135","mKw56IS2VaVALkS4tEqXSg","Brianne","11","4","0","2","1"
"3136","xY0SP85UvAeoGjneF-gQew","Joshua","5","4","5","3","3"
"3137","wSZAjL56o4BsqITWffbi-g","G","12","4","15","10","16"
"3138","HoC2s_7Dpl1DfS63udkSWQ","Josephine","59","3.19","6","19","51"
"3139","0SKCfbWubHHedtA2Yjtzww","Katie","2","1","0","0","0"
"3140","Euk-qrk3oJTnzqpHz9J7ow","Feliciano","1","5","0","0","0"
"3141","j86_tXUrqjQp8uN-U93SfA","Vivian","1","3","0","0","1"
"3142","fP7UmVtPdKdsnyHjHqKbhg","Steven","13","4.92","2","2","4"
"3143","_k4YraIsteWuxtrAcnTGIg","Chris","48","4.02","6","9","14"
"3144","Bc2UjSePEGvqSdHvz2HKGA","Jane","156","4.14","94","233","310"
"3145","7M7Xco9NxaJaofX6abCfMA","Candace","91","3.76","15","11","35"
"3146","VVErxpgiUMMh4N4okYk3Zg","Holly","3","2.67","0","0","4"
"3147","XejvgD4CrkR7FeIkjwAjtQ","Mike","322","4.09","170","153","559"
"3148","ncoNk2rMZcFkR6BZctP1Hg","Miles","3","5","1","2","2"
"3149","fhFxtoMxT0GJevq95hd5Cw","Julie","3","4","2","4","6"
"3150","og7FWsLa42N1rEAr_Cg0gA","Alinda","1","1","0","0","3"
"3151","hHDxfVbJ7iQ1UyC_3rHL_g","Karen","2","4.5","0","0","1"
"3152","LkvKRwGYLyVVQTMb41tKjQ","Katy","22","4.14","27","34","52"
"3153","JGGXT447a5zVfanaIUb8uQ","Lizzie","116","4.16","22","43","85"
"3154","UWtegwOMCf-yfcWFouuPDw","Pam","6","4","0","1","3"
"3155","PMNbT3Y8KDt7E979AJMyng","Jared","38","4.24","105","116","126"
"3156","Bub8C5abGAQQsguSp2m3sw","Karizma","1","5","0","0","0"
"3157","xeKUUE_yNjt4RHQp_jB6uw","Matt","1","2","0","0","0"
"3158","4TmAgCeJMt1lIOfjmWmdWg","Stacy","69","3.68","14","15","47"
"3159","yQZhcEFC12MEJhQ2xqD9MA","Jamie","336","3.83","166","233","431"
"3160","2JWjY4rJu5_gI0nUtLLwbA","Ron","1","5","0","0","1"
"3161","9sMWMabRXIKV3KFJUwSb_w","Sherri","83","3.51","24","37","103"
"3162","_W7ecnOluJboLxCVWVAaOg","jessica","2","1","0","0","1"
"3163","jTqgYDFjooRgaYbWQO0yQg","Alyssa","4","4.5","1","0","2"
"3164","riMQlablRBMJhIjdAx4mNw","Andrew","2","3.5","1","0","1"
"3165","Xvr6CuNfrQLH6yoo6O0uaw","Jan","4","3.67","1","0","4"
"3166","rRd85VbLcFV7bomQAV60-A","Gary","2","1","1","1","3"
"3167","vomMxUNGHvVns9LV4E9HHQ","Naceem","1","1","0","0","4"
"3168","i1tYKIBkqPny-dWx7ZPyvg","Eddie","2","4.5","0","0","0"
"3169","vwN4cZHFlIwkgYKi1wFNFg","Debbi","2","5","0","0","1"
"3170","_DegwCB-7qdPSfmSoQ5Gbw","Paul","4","3.75","1","0","2"
"3171","b4IMebFN34WTFFf7aUKe1g","Rose","3","3","3","5","7"
"3172","io5b3aooPSgC0gFpSSrqNg","Orpha","82","3.94","7","14","74"
"3173","4GW1hkEw5n79WAZtKaMxpA","Keith","3","1","0","0","2"
"3174","NRyeLXHmMjJEOraT547dmg","Scott","6","4.67","6","2","2"
"3175","Tmdp9goVSoHXWSELkfQpFA","Kristina","109","4.2","144","183","291"
"3176","IO0KOJZ2k1Y4MZ20Hi-auQ","Happy","5","3.6","0","2","12"
"3177","r-t7IiTSD0QZdt8lOUCqeQ","Jan","117","3.57","57","121","233"
"3178","jAvOCLXVik-Zay06ffM20Q","Caitlin","3","3.67","0","1","2"
"3179","1NCQ3tgHOI16DhkqTJOIZA","John","9","2.5","0","1","2"
"3180","-iEO1kEfRGS3rsR54-6eUw","Nathan","3","4.67","0","0","1"
"3181","YKI3W0kZpaYwaNjBviQN-Q","Travis","20","3.8","1","1","20"
"3182","1-1RcasenaiBfY2ySUHpnw","Acupuncture","2","5","0","0","0"
"3183","YoKENFIFRbGURGBEhEd2Dg","John","24","2.7","13","4","25"
"3184","sznEGyc5BVIgao8B9k_eXA","L","7","4.86","0","1","2"
"3185","j71lD0BgYWxOK5TAncpb-Q","Justin","120","3.64","89","86","205"
"3186","mYI9MKv-FitiyViEoIcPQA","Joe","6","5","0","2","0"
"3187","uqK3yvpg5Evk_XgzMW-lAw","Linda","140","4.21","341","536","619"
"3188","E5vefkuRkKqpFf0TU6nHww","laurie","4","4.67","0","0","4"
"3189","RAR2lczYTZtyEKgtL9mFAQ","Pamela","39","3.1","37","29","97"
"3190","1lZyQ9YIcC4DrGN_sv1k8w","Jen","2","5","0","0","1"
"3191","PUGeqbOMcynGB_2fMmNE-A","Rosemary","24","2.75","6","1","18"
"3192","GG30x5Q2nGP_X2qMAgcwFQ","Kelly","57","4.25","17","29","74"
"3193","blEfx8SZGoojgrEBaKvESw","Matthew","5","4.8","0","2","3"
"3194","mN5PfU_bSCFfO8SDGkxkwA","Hong","5","4.2","2","0","6"
"3195","LxebtKCdBZXP0Xh4Of5XcA","Cindy","2","5","0","0","0"
"3196","_GlP-J5IFotaIwuTJ0ezBQ","Alex","281","4.07","583","676","818"
"3197","g_d51Q2ewaayq2K0-0EZKg","Mari","9","3.44","1","3","2"
"3198","JEOtT8CZuUEb_ooyt8Tbww","Doug","3","4.33","1","0","0"
"3199","WAO_mGD9mgLS6JEGhiLlEg","C","13","3.77","1","2","2"
"3200","8zvMvwd5o9Uob-LXzesM6g","Lia","4","5","0","0","0"
"3201","dPNJuReJM_iVpat6cjU3-A","Ruthann","17","3.71","3","7","20"
"3202","vzAvkSRois2VMqj_AT7xVA","Michelle","158","4.17","15","38","93"
"3203","keKopFd6jdsiUFYmLni6Fw","Emily","1","2","0","0","0"
"3204","ToJ8ZZITRnU2NoBTP80nHw","Heidi","2","5","0","0","2"
"3205","zAYqT9HyWjFRC-1BtOSu_g","Achal","4","4.25","0","0","1"
"3206","ZlGDRgIpqs0YSvuh9-sgHA","Jay","76","3.8","60","42","114"
"3207","35_ZCjAbIHr_YyvVipmkLw","Josie","98","4.23","44","50","113"
"3208","nBIcR5cs74TJTaISJLqyVw","Marc","25","2.6","4","1","4"
"3209","hMh-_JOb8ZbCCPIj1CX0hA","Patrick","18","3","33","39","124"
"3210","BzRswwtZ4i57K4LgrMeB7g","Diana","1","5","0","0","2"
"3211","uffMVm5njAddv0TO7zocAw","Sue","4","2.5","1","0","2"
"3212","SHlGW0FZKFd3qnyS31-exg","Jordan","12","4.5","1","1","8"
"3213","4wWTGMbH8dL914KarGRVxw","Sam","3","4.67","0","0","0"
"3214","GjggdVEjRmatV_rQzFQJew","Kelly","17","2.65","16","2","64"
"3215","6AVquC_l5Tbpr6fEz21XwA","Michelle","228","3.7","104","90","242"
"3216","mLUPkvjsKFsafrCG-MtS7w","Annie","13","2.92","4","2","15"
"3217","jyPYVHrzL6EtxZq6HPKiAA","Rawhide","273","3.7","38","34","109"
"3218","0aN7R-2ieaHWKW6AHke6Mg","James","2","1.5","1","1","6"
"3219","VAoypzVE-M79zra7iusqjQ","Kabir","3","3.67","0","1","2"
"3220","gz1XtEdKTp7xWmdcFAXNRA","Bob","2","1","0","1","2"
"3221","9TFwQbcSIHb-nXSHvFMCgg","Kim","1","5","1","1","2"
"3222","Ztp6nPCiwXcgBh5jcPbrVw","Andy","5","4.4","0","0","3"
"3223","5IeEgDaIIf4h3gctklJQOQ","Anne Marie","353","3.95","102","152","274"
"3224","6SP-1gM4JV1tXGEe1Tu45g","R","14","3.92","1","6","16"
"3225","cGmhTQq-Tm6ND1B2bFUcag","Jay","8","3.75","1","0","2"
"3226","hR5hJZErQE8f82ayzkp-yg","Nori","5","5","0","0","1"
"3227","veTxWRC7AjI0ChuV0pvqkw","Bj","69","3.72","55","22","63"
"3228","60Av3BN1tp6XALL97fTYLQ","Cassandra","4","4.67","0","0","1"
"3229","XhW59Y52sNXPHtFYQ0i3zw","Kayla","2","1","2","0","5"
"3230","BnDlUBaHHAGl2gNK2JlBJw","Bill","10","4.4","0","1","5"
"3231","zZiBiCRYvOs3FsYz7uwP1g","Rhona","2","1","0","1","3"
"3232","hWkWj_8KwHmdf0s2UjDPFQ","Renee","3","4.67","0","0","0"
"3233","9buLFos2HAfPsW9QtDsgjQ","Jen","4","2.33","2","0","0"
"3234","HA3oWD7icDW_WAxGABOH8A","Jodi Lynn","1","5","0","2","0"
"3235","_zy06PmV-FmYvmod9yFOhw","Tom","15","3.73","2","1","4"
"3236","A7q0D5K9DLN47e284rAYGg","Simon","4","2.5","3","3","14"
"3237","_qNPiKbcQNMmgxpa7ZWb3g","Ross","1","1","1","0","1"
"3238","uwscM-mRNdJQybggAAGxSw","Olivia","6","3.4","0","1","3"
"3239","7deNp_F0UfBlRvCUqYCWSA","Jodi","3","5","0","2","5"
"3240","lTI9e-pYf07dhN94uGkIcA","Robert","2","3","0","0","1"
"3241","pHE5nk6WVXqztWSciMkLRQ","Veronica","2","4","7","7","9"
"3242","zjDuEx-TDnDOMkG219_sTw","Chris","11","3.75","3","2","8"
"3243","HYKnyCOB4dudT4sbEuzrhQ","alistair","16","3.73","6","6","13"
"3244","VwynNGqa0fmb1-vKKlHFRQ","Perry","6","5","0","0","2"
"3245","HB3GhY827PMyN-UBOZXpPA","Dave","5","2","1","1","6"
"3246","FbwbBl2Gk1-lZ8mvIjTk5w","Sam","4","4.5","1","0","4"
"3247","4GgRyG2HZCyNLZV--x0D6Q","Ara","5","3.8","5","7","9"
"3248","2cOdd42c9Wu9p0RCjO7PwQ","Andy","2","5","1","1","3"
"3249","xTszGfCdj7GsArXFvymw1A","Anna","2","5","2","2","6"
"3250","7easGMe5RPXjmimbekTyCw","Deb","17","2.59","3","4","38"
"3251","pUhzaeZmNU6KvcdvyDy2dw","RillaAnn","39","3","13","4","34"
"3252","z2EcHaSqz6LjqakVFlQ-Mg","Laura","6","3.75","1","0","4"
"3253","EiuATmKBHxLoaHxbKUlG_g","Betsy","15","3.87","6","7","24"
"3254","j4Bk_hLCc6jpOD-Mb4F48g","Jason","9","4.14","1","1","19"
"3255","3lTIzVX-OtRQPy7V457EdA","Caroline And Eric","4","5","2","0","6"
"3256","I2HujMngniq3xtpZ8cM65w","Lini","2","3","1","0","7"
"3257","2I4BThJk3NF8ae3H25gnhg","Brooke","78","4.38","6","17","30"
"3258","H55xXu20FE0ilbkbxqyESw","Jason","2","2.5","0","0","0"
"3259","pu_zSRYszRIPeSJfLAOAFA","Lorena","3","2.5","0","0","1"
"3260","nZCcDiU4h_59a_37PyWvyw","Andie","7","3.71","1","2","6"
"3261","PzBl9wFL-y5lAL8mjTLX1g","David","6","4.5","1","1","1"
"3262","qy_EyU7Jg_XfTfZmauWxRw","Lynn","3","2","0","0","2"
"3263","8cwxbFmRnOXUOnAhaMhTzw","Tamara","1","5","0","0","0"
"3264","F9kZ5zBvRdejSNtjtiNeiA","Mamie","101","4.26","121","171","243"
"3265","ZP37D6nnv803s-9tIPQJLA","Allison","1","1","0","0","1"
"3266","jwkYA2lVTMe1_s8vgQqhIA","Joe","6","3.33","1","0","6"
"3267","VHUUqEcu6u9knftkd5-gLA","Christien","4","4.33","0","0","0"
"3268","IODaFywdVYc5Zeaqrl2SeA","Mel","17","3.82","5","6","19"
"3269","HIVSZMiDFkqjpMx5pQMzhg","Mindee","44","3.89","6","7","36"
"3270","uNQI6O9qtHtmxTWo9PwuQQ","NAOMA","4","3.5","8","4","4"
"3271","8JC-Yb3UDUv2FUl5ym1nVg","Dave","399","4.06","830","878","1037"
"3272","Vsfr0PxH_A458czK15n8dw","David","24","3.62","4","6","36"
"3273","oL8R3i_QdFDY08ELt_b7YQ","Howard","3","3.67","0","0","0"
"3274","LBxKOF8quwVGiqUqWiEEaQ","Jeff","35","3.69","11","27","58"
"3275","YwAh79IW7G12u0sJGyhTqg","Dee","205","3.48","70","91","229"
"3276","CVw2CL-OSvOpcNBR5mIV5w","Jerry","1","5","0","0","1"
"3277","VMN7OdbYh7LgWS41n7SEfQ","Judy","4","3.5","0","0","1"
"3278","S5SQYgMd7YfDpqAy2xh_vg","M","7","4.86","0","0","2"
"3279","dR6Xa7tMEzypAR-xFgSJFg","Morgan","32","3.78","7","14","18"
"3280","7URL4QLWptQBEvk1V2-h1A","Erni","20","4.05","0","3","1"
"3281","GN8zv9LC6Y7QgMz_mMIaOw","Patience","23","4","3","21","39"
"3282","snE1QpANZJLPfOf8Zhsn6Q","Dave","3","1","0","0","1"
"3283","wpMBzk8_l1J1nTho_F4JCw","Jon","12","3.6","3","6","16"
"3284","A-5dC4TRdKWAK5OyhQmOuA","lisa","5","3.8","1","2","1"
"3285","Vt4TE7IB95eAHUoQPuOufg","Emili","12","4.17","2","1","6"
"3286","00rEiH5Z7hnPjj0bQdG2vA","Mechaela","26","3.77","8","6","29"
"3287","WAN7Vla3Q28mwi-h5Nyrsw","D","1","5","0","0","0"
"3288","qAUOP0eFIzj5nIFuWJaTIQ","Ron","15","3.27","10","6","24"
"3289","zcDSROSedl21I_TfHhD5rA","Bob","1","1","0","0","1"
"3290","NWsWGO-641VS6bN2XXETgQ","Zach","13","3.69","6","53","96"
"3291","vtuOGcZm5C0-mX_PEnI7IA","lisa","15","1.8","14","5","35"
"3292","MXrc-BGk8PmHuLmOfojkEw","Karen","8","3.75","7","6","15"
"3293","3XGDSeQCuNfmHBMsUbsgGQ","J","1","2","0","0","0"
"3294","DIhxgLhiWH9nBqnnSBDeFQ","Jeff","4","3","1","0","1"
"3295","Bp4jUH7cmpRRIPHUSqSAMg","Adam","1","1","0","0","6"
"3296","86YHXkPnYPaEBzP1GQZ5LQ","Tawnya Rae","1","1","0","0","0"
"3297","HXRQ7RUu0LD0L_jgisErQg","Ernie","1","5","0","0","0"
"3298","Rgo7cLOZie-EWwf0svm4sw","Junior","1","5","0","0","0"
"3299","bY6tmT_KmUZ3kO2ARNmngw","Suze","93","2.75","74","76","162"
"3300","LehzA7m_ZWeNqRsOgHB1sA","Donnie","2","5","0","1","0"
"3301","rZo6CZfyrANr7dPWS-yDMA","Jacquee","1","2","0","0","0"
"3302","pLMSnERm1FKC0hblPPoQ8g","Nathan","3","4","5","4","4"
"3303","vnCCj16sP7BjdyRue7QcdA","Erika","4","3.5","1","3","10"
"3304","m7LcZ5Zy4JDXFlAfh3MpVg","Schmooze","15","4.2","2","5","23"
"3305","RfQNZ8omfiQdFQeiOJ45OQ","Mark","15","3.93","18","12","29"
"3306","bQvcHHlstvZKiDLyAq480w","Ernest","1","5","0","0","1"
"3307","WqaaMPZFEZQEPeQmJ9dRMg","David","2","4","1","0","0"
"3308","xGx60N0Gksz6yTGk_jwn9A","Paul","2","1","0","0","2"
"3309","yUKpAlI6TGmTRI_MclC72A","Ann","1","1","0","0","2"
"3310","C1rHp3dmepNea7XiouwB6Q","Tamara","87","4","68","81","164"
"3311","m59OpbCyRwXSvERXeevWqg","Michele","626","3.81","1976","2747","3686"
"3312","MhY9iN8svhwZYq4IEwh9Rw","Beverly","3","5","0","1","2"
"3313","66eUkfG-UGNTSrAbQW3cDg","Shelly","27","3.41","5","4","7"
"3314","UVoSfhyrM2ZOoPBlAkM7Jw","Jessica","2","3.5","0","0","1"
"3315","XwBwRIFEaWjT25bQew911Q","Amy","8","4.38","4","5","16"
"3316","x4QjMY7kELn1rZu7TAbkzQ","Joseph","44","3.21","23","12","59"
"3317","yABx0xGZzIuuSkcQeinv_w","Claudia","1","5","0","0","0"
"3318","vly1KuEvBdRdQRVd2xY7og","Leslie","22","3.68","8","7","20"
"3319","U8sTNAAeq3tvF4RD2egN1A","Breeanne","9","3","0","2","9"
"3320","FaWUm_8Y8-eNpvoewWAw4g","Amber","1","5","0","1","0"
"3321","CbkbRtwzH56NOBovb52eQA","Deborah","2","4","0","0","0"
"3322","e8hCPj_UF5nAaiYm3M5yTw","Bill","87","3.95","13","14","35"
"3323","67KYMQXVpzdk0UKC0XOpCQ","Erin","501","3.6","492","530","827"
"3324","xVAlcSGhL734ucEVn103kQ","Sara","42","3.44","9","9","31"
"3325","Rl95HirqjvG5nN_P9xTnZA","Jason","62","4.68","9","6","42"
"3326","aGvpUCEKjKc4bqbVDiEhlQ","Christie","190","4.01","29","49","164"
"3327","4sCpbIpZp1i_-OqKafcYDQ","Tim","3","4.33","0","0","3"
"3328","BrvL6cErKc7hN6985PYWIA","Chris","3","4","1","0","8"
"3329","Kmac_zKL4r8RcAarOKt51g","Carl","2","3","0","0","1"
"3330","sr-si3VuqdtMa5QUUA988Q","Brett","2","5","0","0","7"
"3331","CQ-YFX-YGI_Mtne41HkSVA","Megan","11","2.29","2","0","13"
"3332","BKbzK5YQrGVt8ki0L8h1sg","Jonathan","55","3.73","9","23","25"
"3333","Tr060sBgdAc1MMxawmBbuQ","Anthony","98","3.93","51","68","94"
"3334","jD20vPRPHApRcKAFiqcIwg","Lloyd","35","3.97","2","7","16"
"3335","AQK4zkdtQPu0lOBbGV89WQ","Theresa","2","2","0","0","0"
"3336","uf0T-bDZRFpaW_mMjgF81Q","Michael","3","3.33","0","0","4"
"3337","TNRQKG6VaRlQN8an0w3bZg","Rosemarie","3","5","0","1","3"
"3338","1J1GL0XY_uBu2kuPfnn9Jw","Monica","24","4","9","10","32"
"3339","3_eIloSMHvjnfdFXd8C54Q","Andrew","22","3.24","2","2","11"
"3340","SCUnkjWh4ey1WhYBIDRTGA","NW Clamdiggere","4","3.5","0","0","3"
"3341","BflKR-n71IzZb65wzVBPwA","Ryan","10","4.44","9","10","21"
"3342","iRLptVYbKB0kgW3zLOgyrw","Mike","7","4.57","0","0","3"
"3343","4Np1m64Scfz3B5y62-A8uQ","Tasha","1","1","0","0","1"
"3344","WniIbI5DAuGGGpuRCELp7A","Ashley","1","5","0","0","0"
"3345","O6JwI9Ide_fIn_t_6k5IQg","Not","138","3.72","16","30","53"
"3346","Dr-kpz0BSmOhPoFq5GHzLw","Ryan","22","3.95","110","58","93"
"3347","kX7SpWzdLjaJ0mJ9UpM4fg","Shane","9","3.78","2","0","9"
"3348","vPl334misAuMKl8g_b2QVA","Alan","7","4.71","2","2","9"
"3349","Gz1YuRpbR3RBPupvQzleUw","george","3","5","0","0","1"
"3350","Ix1Yzo9k121JvhndgxvjBQ","Laura","5","3","2","3","7"
"3351","GNCh2HzSVYsS12o76qtUiQ","Daniel","125","4.15","16","33","117"
"3352","AbO18pf8bXG1qF9bb9L6wQ","Christy","323","3.9","134","297","510"
"3353","KJecO6O07g3vNqs_lBdRkw","Laura","1","1","0","0","1"
"3354","OSubsco4aRQSd5iMCsK7ew","Deborah","4","5","0","0","1"
"3355","5XZ9gYbA-L4GXWQlMtftjQ","Cindy","12","1.44","6","1","8"
"3356","eD7wLut7l4YcOSt2eNpDPQ","Chuck","6","3.5","0","0","5"
"3357","_jOiwCtFJX8QC8F8UNY5eA","Chris","45","4.73","10","25","102"
"3358","mVpNGcC2jULEP_qs029OUg","Kevin","2","4","0","0","0"
"3359","o_LCYay4uo5N4eq3U5pbrQ","Jason","445","3.78","1153","880","1042"
"3360","MwlG5hlG2lft1dRIkTHAXg","Shea","21","4.1","20","11","20"
"3361","3H9SedQDPResB446PV8vfQ","Johnna","1","1","0","0","5"
"3362","w1y6jaLyp2Y98YI87lC6Bw","Leslie","4","4.5","1","2","2"
"3363","H9caJwOinYSvLkXntHQXtQ","Heather","5","2.6","0","0","5"
"3364","e0Rls_7QxkVcFJtUXDaA0A","Mike","67","3.6","28","23","86"
"3365","jqkFPSOqaY-kFhKvBkaPBA","Sara","2","5","0","0","1"
"3366","sy2eNcQTzB6eeReVbUYEqA","Ankush","1","4","0","0","0"
"3367","QeYYntdEzGb0vd1YOR6Jxw","Nikki","4","3","8","3","9"
"3368","N2rRTG5sfrOtLTn9djZ5mw","Nestrelda","16","2.44","7","2","15"
"3369","g8l9XPxyyKjgY0sqcDdArw","L A","138","4.03","210","237","347"
"3370","KrhZ_WrYR6_OREyN0NLhxw","Matt","1","5","0","0","0"
"3371","GnItAJ0SuEkDUoPY0-8jcg","J","8","5","2","7","5"
"3372","-C7QrSd7wi4ZTvZsp1VRyw","Michelle","1","4","0","0","0"
"3373","-qT6RQwttXFentApwnDvaw","Becky","21","3.33","23","7","20"
"3374","4RuPTPxT12NoeYw69QJLUA","Holly","3","3.67","0","0","4"
"3375","qrYoXi7nj9PqXFFy9p_XPw","Kris","8","3.5","1","0","7"
"3376","xcgVWWnbO0AvAcPa1MnosA","April","3","5","0","0","2"
"3377","Q-PXCnda2l6BVlKydrX5OA","Julie","1","4","0","0","0"
"3378","z4tCzlLOg8AeMvo25p8O2A","Jeff","5","4","2","1","5"
"3379","JL2tx1fRWWp_QMU_ddZdlQ","Kelly","4","4.5","0","0","1"
"3380","U-3BiOIBeS0D2rbrw7XjzA","Brett","15","3.27","20","16","18"
"3381","Mcox0O0lsc95Xz-QbTiU_A","Nathan","13","3.67","3","4","13"
"3382","63whBj13THZ2feOipOLD1Q","Jay","4","4.5","0","4","7"
"3383","rF7PJO_wur7GMr7rIR7ntw","Marina","156","3.81","61","89","184"
"3384","2I0i1-zEiCoYetsJsI8vLg","Melanie","3","5","0","0","3"
"3385","2QgLdznnVc0GB1D1Dj8FYA","Courtney","141","3.82","51","60","145"
"3386","AcnFLZfiNzZZJ2GuFyBUSg","Brad","1","4","0","0","2"
"3387","J0SfO0ngv6iPBSpkJZM0tQ","Stacy","7","2.86","1","0","10"
"3388","UWZS4I1GWctDx_L2TPNpkw","Gordon","6","4.17","2","2","3"
"3389","Z7sg07ZVZBzuKPZstlX0vg","Courtney","11","4.18","3","4","11"
"3390","vIaMS-VLxeO2FPw91Vxv0g","Aaron","6","3.6","0","1","2"
"3391","SQOwsWb1KWox7oeJ36A5yw","Lauren","1","5","2","3","5"
"3392","dfXecI-wUPJFN0kjnaFuHg","Eddie, Lorrie","8","3.88","0","0","0"
"3393","-vYXx48V-WZP-zhoycttiQ","Sallate","2","5","0","0","0"
"3394","wEjKisHRbHVVHDCMypO3Nw","Adam","316","3.78","1137","1197","1577"
"3395","ODq0AXGKtuezjwoVrVUpEg","Cyrill","8","3.5","0","1","6"
"3396","qeAt3hJ-ifUnnjTR5k8OeQ","amy","29","3.1","11","17","51"
"3397","lxm_i3XCvoOFeAVyyHFxIQ","JEREMIAH","2","4","0","0","2"
"3398","iuwxAbcPhmm6Eho-IG0ooA","Anthony","2","5","2","1","3"
"3399","cZYywcsVsmu1lVQJlnFXBg","Jen","1","1","0","0","1"
"3400","EpC7vMp0hg1wGBQ6fzzoQg","bret","35","3.4","13","10","24"
"3401","3otChwTZqraDTF7ue0PuCw","Lex","26","3.04","5","3","13"
"3402","uBg-5oNTLH5F3HoeUCiRvA","M","3","2","0","0","0"
"3403","2Q3BclBatJLPoIn6TwPfKg","Fred","1","4","1","1","1"
"3404","HrYiV0YnjT1Cvu7lxQjafw","Abby","1","1","0","0","0"
"3405","fM-blcJqCF90MQvk04aAdg","Chloe","33","3.61","8","23","38"
"3406","k0gCvAMZIM7vAX1s8oqdHQ","amy","25","3.96","17","8","46"
"3407","8N481iGgsUYA1-TtESOntw","Rick","678","3.69","1564","2285","3033"
"3408","YroNL98cYvWyezzxtIWMDw","Betsy","78","4.22","4","40","68"
"3409","dc7qjNrtDoCBxZEPXmEuVA","Aaron","42","3.6","12","8","27"
"3410","MMeNMCy0RWW4cM04IKZO4Q","Eden","8","3.38","5","3","6"
"3411","DR0eLXMEnw2WYLwzY6WFEg","Jim","1","2","2","1","2"
"3412","wu51ViweWFbR3pwfkO5Icg","Titi","34","4.35","12","23","36"
"3413","DI3S5dnEEe99qEL9iUoI5Q","Andrew","362","3.65","214","312","747"
"3414","gFjQYTbn9_SBAbkyV95WKw","Kristian","85","4.41","23","31","73"
"3415","mBs6dVwZdYnsqiTykkv-yA","Shruti","3","3.33","1","1","1"
"3416","45b5rr4_gTTBCYQqeXGt9Q","Angie","35","3.14","9","6","22"
"3417","1XVucFSI-0gvE-V7RBVOSA","Leslie","3","5","1","0","0"
"3418","B9HOtucux0SS0mY3R9uViA","robin","2","4","0","0","0"
"3419","_SlXpoTPL8NQlASv1Pl3fQ","Matthew","2","5","1","1","2"
"3420","Kcff0nsR2BQsYkIqwQVrlg","Chris","19","3.63","2","3","14"
"3421","8s-OyesuUf2R1QRsyi02hg","George","1","4","0","0","0"
"3422","K1oCmRBaqdpJPPBRWyz18g","JM","20","3.3","10","11","12"
"3423","NarlZG9MOWhcZQcP4QKKMw","Lewis","6","3.83","0","0","2"
"3424","aEmK2g3GW_OSV85FfWRNPg","Rod","2","1.5","2","0","4"
"3425","rx2w-qyAY6Yi56K1r1MReg","Chad","17","3.59","4","3","17"
"3426","EAJjMgKIjiaVb_2Q9ROeCQ","Rayna","89","4.21","18","50","89"
"3427","vVdCwxZgDtL9XRHRnHaIKw","Thai","267","4.23","266","273","338"
"3428","BLOwScmNMsW--7mbrQ-G6Q","Meathead","31","3.66","11","5","45"
"3429","2URPAzG5RELkB1cCm1ASJw","lisa","4","4","2","0","9"
"3430","n90df4pKv7ANrA0mPUE1OQ","P","2","1","0","0","0"
"3431","rOwGCh6FpsX_8LeD-WjWKA","Jillian","1","1","0","0","0"
"3432","WaKJgfx1RhwkGgN5utOh6Q","Rachael","10","4.14","2","1","18"
"3433","ddgBOz0L3P-WIRGi7V0g1Q","Jim","5","3.75","0","4","6"
"3434","lHJZTFU9PRV2FDfedCIFjA","Clive","53","3.64","28","6","35"
"3435","T9FVyfc7Zuf1G8Yu2zkrFw","Nicole","1","5","0","0","2"
"3436","aFSuJyqQHd_Az5Ka2sPvoA","Nicole","1","5","0","0","0"
"3437","yzIy1tKi8eGXBokwjceVZg","Ieesha","213","3.63","72","80","247"
"3438","2cQ15sr8GcBUZJj1uSEaSA","Nancy","44","3.55","15","8","35"
"3439","x2YvACuYl25P9v-G4q27JA","Joan","23","3.57","1","1","3"
"3440","TF4QakzikMDBAeFrlnUo7Q","Shaun","1","1","1","0","1"
"3441","b3XA3V8xmePPve092QyGag","Lillie","57","3.89","27","23","71"
"3442","nr5dgzhdPhnlxnTJVTxNXg","Frank","48","3.35","2","10","28"
"3443","Sfql61LUR8sDH7FFKYGJ_Q","Veronica","158","3.63","38","26","57"
"3444","1pVmXwOLW50vAF36ym-PCg","Brian","16","3.5","0","0","7"
"3445","fbI36KFLubq5adz8lzX3Rg","Rena","2","2","0","0","1"
"3446","CKHVEWvVVWGNPZjVdQmZrw","Ronda","3","4.67","1","3","4"
"3447","WE9kPTQnw3j4ezo1tIWrEg","John","3","4.67","0","0","1"
"3448","alPG0THw2GabvoEa5jdIQg","Tara","7","3.29","1","0","7"
"3449","xAFpj-bdYT_nB-nkyT6dxg","Claudia","182","3.5","70","75","200"
"3450","5fDdjGyEjwABq8f-Gz-tZg","Darla","6","3.83","1","1","2"
"3451","-9HGBKEfcpEBGZdxACpk8g","John","14","3.14","2","2","6"
"3452","EI8MWrtRwRp3cuTuq47Udg","Lovely","8","4","5","4","8"
"3453","j1r1zfQeUbsOCDpkfUyscw","E","7","4.71","4","7","15"
"3454","1cZGP0ZYaWGCHIhjuXLxIA","Craig","7","4.33","1","0","4"
"3455","h_gopaLFyHShSrjB84JrwQ","Greg","27","4.04","12","12","27"
"3456","PjS1yAcA51CCpPxOLaREAQ","J","47","3.53","2","3","9"
"3457","SjSF0RmBcvHPk0omKtviZg","Sara","144","3.56","28","42","111"
